frame,ped_id,state,ped_type,x,y,vx,vy
2,11,1,3,2.723823308944702,38.35505676269531,-0.3204151391983032,-3.433924913406372
2,12,1,3,2.49578595161438,38.796024322509766,-4.77969217300415,1.3620592653751373e-08
2,13,1,3,2.9242870807647705,38.7951545715332,1.0633060932159424,0.0
2,14,1,3,2.680983781814575,38.56081771850586,-2.106980800628662,-0.46819165349006653
2,15,1,3,2.691708564758301,38.7951545715332,-3.4676294326782227,-1.6530975699424744e-08
3,0,1,3,2.6869683265686035,1.581298828125,-0.47555798292160034,-0.11881186068058014
3,1,1,3,2.563271999359131,1.7868151664733887,-0.19779913127422333,0.06211689114570618
3,2,1,3,3.2469048500061035,1.7559524774551392,2.316925525665283,-0.17661678791046143
3,3,1,3,3.0134315490722656,1.8818000555038452,2.2852437496185303,-0.2323462963104248
3,4,1,3,2.4470396041870117,1.3446011543273926,-1.349325180053711,-1.9279104471206665
3,5,1,3,2.7648117542266846,2.1285579204559326,-1.4388667345046997,3.059434652328491
3,6,1,3,2.3527159690856934,2.0239951610565186,-2.1852355003356934,2.41837215423584
3,7,1,3,2.9769346714019775,1.4795095920562744,2.5776567459106445,-2.56050968170166
3,8,1,3,3.283219337463379,38.62050247192383,7.982071876525879,-2.5927047729492188
3,9,1,3,2.8321194648742676,38.79825210571289,1.7915310859680176,2.2351741790771484e-08
3,10,1,3,3.0103602409362793,38.28532791137695,1.5462530851364136,-2.2641215324401855
3,11,1,3,2.702869176864624,38.23326873779297,-0.188379168510437,-5.0384840965271
3,12,1,3,2.3411660194396973,38.79174041748047,-5.620516300201416,-0.24348551034927368
3,13,1,3,3.014725923538208,38.80132293701172,2.508484125137329,-2.2351741790771484e-08
3,14,1,3,2.616893768310547,38.53719711303711,-3.1072492599487305,-0.13229042291641235
3,15,1,3,2.5806944370269775,38.7951545715332,-5.6247758865356445,-1.862645149230957e-09
4,0,1,3,2.693965435028076,1.5584057569503784,-0.36120063066482544,-0.042300995439291
4,1,1,3,2.548194646835327,1.808624505996704,-0.2048036903142929,0.05183131620287895
4,2,1,3,3.3204026222229004,1.7434836626052856,2.6414427757263184,-0.07960835099220276
4,3,1,3,3.044337511062622,1.8887583017349243,2.578747272491455,-0.19592136144638062
4,4,1,3,2.4133644104003906,1.2997095584869385,-1.601482629776001,-2.161038398742676
4,5,1,3,2.734611988067627,2.1994454860687256,-1.5099847316741943,3.5443811416625977
4,6,1,3,2.2982821464538574,2.0836069583892822,-2.553494691848755,2.794421672821045
4,7,1,3,3.0371437072753906,1.4159866571426392,2.921971082687378,-3.1372427940368652
4,8,1,3,3.4468042850494385,38.562625885009766,8.179248809814453,-2.8938162326812744
4,9,1,3,2.835186004638672,38.796688079833984,1.4923207759857178,0.0
4,10,1,3,3.0498597621917725,38.23997116088867,1.6857107877731323,-2.364597797393799
4,11,1,3,2.6957995891571045,38.12163543701172,-0.06422176957130432,-5.484911918640137
4,12,1,3,2.193476676940918,38.77830123901367,-5.952202320098877,-0.5214790105819702
4,13,1,3,3.120069980621338,38.799320220947266,3.7388198375701904,6.51925802230835e-09
4,14,1,3,2.5553948879241943,38.51264190673828,-3.41755747795105,-0.138291135430336
4,15,1,3,2.4733529090881348,38.79366683959961,-5.956569671630859,-0.21522969007492065
5,0,1,3,2.699000358581543,1.5422497987747192,-0.22056002914905548,0.01497040968388319
5,1,1,3,2.5359373092651367,1.826311469078064,-0.1405562460422516,0.061578501015901566
5,2,1,3,3.3892123699188232,1.7365986108779907,2.7832932472229004,-0.006621904671192169
5,3,1,3,3.0846004486083984,1.8930917978286743,2.6703379154205322,-0.12095470726490021
5,4,1,3,2.37890625,1.256904125213623,-1.722904920578003,-2.140272378921509
5,5,1,3,2.705399513244629,2.274116277694702,-1.4606292247772217,3.733536720275879
5,6,1,3,2.243875741958618,2.142693519592285,-2.7203242778778076,2.9543330669403076
5,7,1,3,3.0977840423583984,1.3482311964035034,3.0320136547088623,-3.387773036956787
5,8,1,3,3.609114408493042,38.50227737426758,8.115501403808594,-3.0175118446350098
5,9,1,3,2.8530211448669434,38.79546356201172,1.3807172775268555,-0.04358921945095062
5,10,1,3,3.085413932800293,38.19319534301758,1.777713418006897,-2.3388516902923584
5,11,1,3,2.6963236331939697,38.0113639831543,0.026203185319900513,-5.513643264770508
5,12,1,3,2.0542960166931152,38.76215362548828,-5.894285202026367,-0.690493643283844
5,13,1,3,3.2132375240325928,38.797508239746094,4.169421195983887,-0.024454668164253235
5,14,1,3,2.493499994277954,38.49229431152344,-3.4340603351593018,-0.2733025550842285
5,15,1,3,2.3697621822357178,38.79977798461914,-5.904975891113281,-0.49577248096466064
6,0,1,3,2.7037925720214844,1.5333141088485718,-0.06284094601869583,0.07968959212303162
6,1,1,3,2.5285422801971436,1.8383835554122925,-0.06730550527572632,0.07712674140930176
6,2,1,3,3.453953981399536,1.7330913543701172,2.8329548835754395,0.028445959091186523
6,3,1,3,3.1300041675567627,1.8964637517929077,2.6743216514587402,-0.03520624339580536
6,4,1,3,2.3435733318328857,1.2181668281555176,-1.7666429281234741,-1.9368677139282227
6,5,1,3,2.67781662940979,2.349395751953125,-1.379140019416809,3.7639718055725098
6,6,1,3,2.1885743141174316,2.202477216720581,-2.7650668621063232,2.989187240600586
6,7,1,3,3.15804123878479,1.2796549797058105,3.0128586292266846,-3.428812265396118
6,8,1,3,3.767850399017334,38.44155502319336,7.936802864074707,-3.036046266555786
6,9,1,3,2.878875255584717,38.79191589355469,1.2926996946334839,-0.1773291379213333
6,10,1,3,3.121835947036743,38.14763259887695,1.8211028575897217,-2.2780494689941406
6,11,1,3,2.6982386112213135,37.903587341308594,0.09575020521879196,-5.3887858390808105
6,12,1,3,1.9257612228393555,38.744380950927734,-5.7189507484436035,-0.7896695733070374
6,13,1,3,3.299118757247925,38.7929573059082,4.294063091278076,-0.2275705337524414
6,14,1,3,2.431908130645752,38.476314544677734,-3.304821729660034,-0.3963012397289276
6,15,1,3,2.2656445503234863,38.79418182373047,-5.688432693481445,-0.781348705291748
7,0,1,3,2.709292411804199,1.5295380353927612,0.07981286942958832,0.14715775847434998
7,1,1,3,2.5247445106506348,1.8471897840499878,0.005298282019793987,0.10435207933187485
7,2,1,3,3.515270948410034,1.7314872741699219,2.8340954780578613,0.03549671173095703
7,3,1,3,3.178342580795288,1.8996890783309937,2.6486704349517822,0.04556797444820404
7,4,1,3,2.309237480163574,1.2048437595367432,-1.552982211112976,0.0
7,5,1,3,2.6518194675445557,2.4236881732940674,-1.2998532056808472,3.7146193981170654
7,6,1,3,2.133840322494507,2.2615280151367188,-2.7366943359375,2.9525341987609863
7,7,1,3,3.2164735794067383,1.2132899761199951,2.921616315841675,-3.318251848220825
7,8,1,3,3.9221880435943604,38.38136672973633,7.716886043548584,-3.0093822479248047
7,9,1,3,2.903532028198242,38.785274505615234,1.2328368425369263,-0.3321240544319153
7,10,1,3,3.1587018966674805,38.10342788696289,1.8432939052581787,-2.210258722305298
7,11,1,3,2.7014505863189697,37.79926300048828,0.16059613227844238,-5.2161760330200195
7,12,1,3,1.8067876100540161,38.72543716430664,-5.485299110412598,-0.8783677816390991
7,13,1,3,3.3849833011627197,38.78215789794922,4.293232440948486,-0.5400605201721191
7,14,1,3,2.3718960285186768,38.463314056396484,-3.110431432723999,-0.4888419806957245
7,15,1,3,2.164057970046997,38.77946090698242,-5.432888031005859,-0.9660658836364746
8,0,1,3,2.716040849685669,1.529549241065979,0.2118445187807083,0.21264725923538208
8,1,1,3,2.523721218109131,1.8543555736541748,0.07441161572933197,0.14620478451251984
8,2,1,3,3.57375168800354,1.7308679819107056,2.810664176940918,0.025597423315048218
8,3,1,3,3.228368043899536,1.9032014608383179,2.614640474319458,0.1190534457564354
8,4,1,3,2.277965784072876,1.2111138105392456,-1.5635831356048584,0.3135024905204773
8,5,1,3,2.62723708152771,2.4962282180786133,-1.2291209697723389,3.627004623413086
8,6,1,3,2.0804178714752197,2.319162130355835,-2.6711182594299316,2.8817050457000732
8,7,1,3,3.2658474445343018,1.2048437595367432,2.3393681049346924,0.0
8,8,1,3,4.071943283081055,38.322017669677734,7.487753391265869,-2.967505931854248
8,9,1,3,2.927839994430542,38.77568817138672,1.2153940200805664,-0.4792425036430359
8,10,1,3,3.1958255767822266,38.060546875,1.856184720993042,-2.144113779067993
8,11,1,3,2.705960512161255,37.6986083984375,0.22549065947532654,-5.032706260681152
8,12,1,3,1.696419596672058,38.70492935180664,-5.230412006378174,-0.9829846024513245
8,13,1,3,3.46978497505188,38.76430892944336,4.240087509155273,-0.8924133777618408
8,14,1,3,2.3140149116516113,38.4521598815918,-2.8940553665161133,-0.5577085018157959
8,15,1,3,2.0667479038238525,38.75931930541992,-5.1534905433654785,-1.0494343042373657
9,0,1,3,2.72358775138855,1.5325528383255005,0.3011445999145508,0.27583804726600647
9,1,1,3,2.524196147918701,1.8613712787628174,0.0999419316649437,0.22512713074684143
9,2,1,3,3.628542900085449,1.7325505018234253,2.7211198806762695,0.09335163980722427
9,3,1,3,3.278219223022461,1.9077726602554321,2.511003017425537,0.21933332085609436
9,4,1,3,2.2468180656433105,1.2227680683135986,-1.5573880672454834,0.5827150344848633
9,5,1,3,2.6039187908172607,2.5666775703430176,-1.1659117937088013,3.5224666595458984
9,6,1,3,2.028639316558838,2.375105142593384,-2.588932991027832,2.797154188156128
9,7,1,3,3.3096513748168945,1.2092347145080566,2.190199851989746,0.21954716742038727
9,8,1,3,4.215804576873779,38.26302719116211,7.193063735961914,-2.9495034217834473
9,9,1,3,2.95161771774292,38.763214111328125,1.188888669013977,-0.6237542629241943
9,10,1,3,3.23115873336792,38.01920700073242,1.7666584253311157,-2.066997766494751
9,11,1,3,2.7098686695098877,37.60171890258789,0.1954098790884018,-4.844447135925293
9,12,1,3,1.5915776491165161,38.6831169128418,-5.080244064331055,-1.0670006275177002
9,13,1,3,3.5520522594451904,38.73954391479492,4.113362789154053,-1.2382709980010986
9,14,1,3,2.2585537433624268,38.4402961730957,-2.773061752319336,-0.5931302309036255
9,15,1,3,1.9708690643310547,38.73886489868164,-4.955800533294678,-1.0463789701461792
10,0,1,3,2.7316410541534424,1.5384013652801514,0.38157543540000916,0.32629647850990295
10,1,1,3,2.526207447052002,1.868280053138733,0.12165362387895584,0.31157246232032776
10,2,1,3,3.681185245513916,1.7357232570648193,2.632119655609131,0.1586378812789917
10,3,1,3,3.3264310359954834,1.9141043424606323,2.4105870723724365,0.3165813088417053
10,4,1,3,2.2162065505981445,1.2387446165084839,-1.5305778980255127,0.7988250255584717
10,5,1,3,2.581751585006714,2.634913444519043,-1.1083624362945557,3.4117977619171143
10,6,1,3,1.9786275625228882,2.4292805194854736,-2.5005853176116943,2.7087745666503906
10,7,1,3,3.3506150245666504,1.2184911966323853,2.0481879711151123,0.46282535791397095
10,8,1,3,4.353954792022705,38.204429626464844,6.9075026512146,-2.929858446121216
10,9,1,3,2.9751009941101074,38.74822235107422,1.1741584539413452,-0.7496185898780823
10,10,1,3,3.2647275924682617,37.97937774658203,1.678437352180481,-1.991396188735962
10,11,1,3,2.713228702545166,37.50850296020508,0.16800664365291595,-4.660763740539551
10,12,1,3,1.4920401573181152,38.660125732421875,-4.9403157234191895,-1.1440900564193726
10,13,1,3,3.631911516189575,38.70954132080078,3.9929616451263428,-1.5001683235168457
10,14,1,3,2.2054519653320312,38.428043365478516,-2.655094623565674,-0.6125923991203308
10,15,1,3,1.876752257347107,38.71828842163086,-4.742401599884033,-1.0342947244644165
11,0,1,3,2.7408607006073,1.5455200672149658,0.4542747735977173,0.3664087951183319
11,1,1,3,2.528897523880005,1.8764710426330566,0.14121323823928833,0.3990764021873474
11,2,1,3,3.7320735454559326,1.740161657333374,2.54440975189209,0.22191910445690155
11,3,1,3,3.3727102279663086,1.9223167896270752,2.313955307006836,0.4106196165084839
11,4,1,3,2.186547040939331,1.258034586906433,-1.482979655265808,0.9644970297813416
11,5,1,3,2.5606493949890137,2.700918674468994,-1.0551111698150635,3.300262451171875
11,6,1,3,1.9304075241088867,2.4816975593566895,-2.411003351211548,2.6208579540252686
11,7,1,3,3.389072895050049,1.2325447797775269,1.9228887557983398,0.7026772499084473
11,8,1,3,4.486599922180176,38.14623260498047,6.632267475128174,-2.909883737564087
11,9,1,3,2.998373508453369,38.73106002807617,1.1636244058609009,-0.8582049012184143
11,10,1,3,3.2965807914733887,37.94102478027344,1.592656135559082,-1.9176439046859741
11,11,1,3,2.7160792350769043,37.41884231567383,0.1425206959247589,-4.4830145835876465
11,12,1,3,1.3981479406356812,38.636192321777344,-4.69002628326416,-1.1959164142608643
11,13,1,3,3.709343910217285,38.67605209350586,3.8716254234313965,-1.6744000911712646
11,14,1,3,2.154566526412964,38.4156494140625,-2.544271230697632,-0.6196447014808655
11,15,1,3,1.7877399921417236,38.6966667175293,-4.455198287963867,-1.0819251537322998
12,0,1,3,2.751254081726074,1.553508996963501,0.5196747183799744,0.3994476795196533
12,1,1,3,2.5320956707000732,1.886142611503601,0.15990427136421204,0.48357778787612915
12,2,1,3,3.781240224838257,1.7458373308181763,2.4583311080932617,0.28378403186798096
12,3,1,3,3.4171338081359863,1.9323515892028809,2.2211813926696777,0.5017394423484802
12,4,1,3,2.1582000255584717,1.2798011302947998,-1.417346715927124,1.0883269309997559
12,5,1,3,2.540544033050537,2.7647275924682617,-1.00526762008667,3.1904501914978027
12,6,1,3,1.8839569091796875,2.5324018001556396,-2.3225297927856445,2.535209894180298
12,7,1,3,3.4254345893859863,1.250807523727417,1.8180882930755615,0.9131389856338501
12,8,1,3,4.613950729370117,38.08842849731445,6.367538928985596,-2.8901195526123047
12,9,1,3,3.0214555263519287,38.71202850341797,1.1540992259979248,-0.9516217708587646
12,10,1,3,3.3267767429351807,37.90410614013672,1.5097922086715698,-1.8458614349365234
12,11,1,3,2.7184486389160156,37.332611083984375,0.11847051233053207,-4.311607360839844
12,12,1,3,1.3096462488174438,38.61189270019531,-4.425086498260498,-1.2149531841278076
12,13,1,3,3.7842278480529785,38.64039611816406,3.7442004680633545,-1.7828567028045654
12,14,1,3,2.1057422161102295,38.40328598022461,-2.4412124156951904,-0.6181310415267944
12,15,1,3,1.704239010810852,38.6738395690918,-4.175048828125,-1.1414098739624023
13,0,1,3,2.762819766998291,1.5620704889297485,0.5782900452613831,0.42807474732398987
13,1,1,3,2.5356650352478027,1.8974030017852783,0.17846910655498505,0.5630176067352295
13,2,1,3,3.8287243843078613,1.7527309656143188,2.3742096424102783,0.34468114376068115
13,3,1,3,3.45977783203125,1.944158673286438,2.1322011947631836,0.5903552770614624
13,4,1,3,2.1314432621002197,1.303403615951538,-1.3378413915634155,1.1801269054412842
13,5,1,3,2.521378755569458,2.826399087905884,-0.9582654237747192,3.083569049835205
13,6,1,3,1.8392322063446045,2.581451892852783,-2.236232280731201,2.452500581741333
13,7,1,3,3.4600753784179688,1.272345781326294,1.7320448160171509,1.0769151449203491
13,8,1,3,4.736213684082031,38.03101348876953,6.1131439208984375,-2.8708341121673584
13,9,1,3,3.044349431991577,38.69139099121094,1.1446914672851562,-1.0319414138793945
13,10,1,3,3.355376958847046,37.86858367919922,1.4300119876861572,-1.7761051654815674
13,11,1,3,2.722074508666992,37.25117874145508,0.1812930703163147,-4.071593284606934
13,12,1,3,1.2277798652648926,38.587894439697266,-4.093321800231934,-1.1999033689498901
13,13,1,3,3.8564505577087402,38.60338592529297,3.6111397743225098,-1.8505767583847046
13,14,1,3,2.0588345527648926,38.39106750488281,-2.3453891277313232,-0.6108980774879456
13,15,1,3,1.6270149946212769,38.650718688964844,-3.8612022399902344,-1.1561094522476196
14,0,1,3,2.7754321098327637,1.571158528327942,0.6306115984916687,0.45440325140953064
14,1,1,3,2.5396134853363037,1.910129189491272,0.19741873443126678,0.6363077163696289
14,2,1,3,3.874570608139038,1.7608286142349243,2.2923054695129395,0.40488195419311523
14,3,1,3,3.500716209411621,1.9576959609985352,2.0469141006469727,0.6768636107444763
14,4,1,3,2.1064672470092773,1.3283741474151611,-1.2488008737564087,1.248526930809021
14,5,1,3,2.5031042098999023,2.8860020637512207,-0.9137247800827026,2.980154037475586
14,6,1,3,1.7961807250976562,2.6289103031158447,-2.1525754928588867,2.3729259967803955
14,7,1,3,3.493274688720703,1.296105146408081,1.659963607788086,1.1879702806472778
14,8,1,3,4.8535895347595215,37.973968505859375,5.868786811828613,-2.8521618843078613
14,9,1,3,3.0670597553253174,38.66937255859375,1.135511040687561,-1.1009647846221924
14,10,1,3,3.38244366645813,37.834415435791016,1.353337049484253,-1.7084017992019653
14,11,1,3,2.7269093990325928,37.17435836791992,0.24174226820468903,-3.8410356044769287
14,12,1,3,1.2048437595367432,38.56846237182617,0.0,-0.8224643468856812
14,13,1,3,3.9259612560272217,38.56547164916992,3.4755382537841797,-1.8957923650741577
14,14,1,3,2.0137155055999756,38.379066467285156,-2.255948543548584,-0.5999675393104553
14,15,1,3,1.5557161569595337,38.627376556396484,-3.5649421215057373,-1.1670222282409668
15,0,1,3,2.788975715637207,1.5807561874389648,0.6771835088729858,0.47988492250442505
15,1,1,3,2.543954372406006,1.9241902828216553,0.21704408526420593,0.7030556797981262
15,2,1,3,3.91882586479187,1.7701178789138794,2.212765693664551,0.4644661843776703
15,3,1,3,3.54002046585083,1.9729273319244385,1.9652179479599,0.7615677118301392
15,4,1,3,2.0833868980407715,1.3543782234191895,-1.1540189981460571,1.3002010583877563
15,5,1,3,2.4856767654418945,2.943610191345215,-0.8713778853416443,2.8804094791412354
15,6,1,3,1.7547461986541748,2.674840211868286,-2.0717263221740723,2.29649019241333
15,7,1,3,3.525207042694092,1.3210926055908203,1.5966159105300903,1.2493741512298584
15,8,1,3,4.966272354125977,37.91728591918945,5.634129047393799,-2.8341588973999023
15,9,1,3,3.089599132537842,38.64616775512695,1.1269630193710327,-1.1601999998092651
15,10,1,3,3.4080379009246826,37.80155944824219,1.279710292816162,-1.6427665948867798
15,11,1,3,2.7329063415527344,37.101966857910156,0.29984813928604126,-3.619623899459839
15,12,1,3,1.1997535228729248,38.5522575378418,-2.2351741790771484e-08,-0.7531728744506836
15,13,1,3,3.992772340774536,38.526885986328125,3.340550184249878,-1.9292256832122803
15,14,1,3,1.9702783823013306,38.367332458496094,-2.171855926513672,-0.5867354869842529
15,15,1,3,1.562564492225647,38.60969161987305,-0.01894718036055565,-0.9411900043487549
16,0,1,3,2.803346633911133,1.5908652544021606,0.7185460329055786,0.505455732345581
16,1,1,3,2.548704147338867,1.9394559860229492,0.23749037086963654,0.7632830739021301
16,2,1,3,3.9615375995635986,1.7805845737457275,2.135589361190796,0.5233376026153564
16,3,1,3,3.577760696411133,1.9898197650909424,1.887008786201477,0.844621479511261
16,4,1,3,2.0622575283050537,1.3811776638031006,-1.0564732551574707,1.3399749994277954
16,5,1,3,2.4690561294555664,2.999297618865967,-0.8310264348983765,2.784376621246338
16,6,1,3,1.7148723602294922,2.7193026542663574,-1.9936933517456055,2.223123788833618
16,7,1,3,3.5559651851654053,1.3464772701263428,1.5379024744033813,1.2692348957061768
16,8,1,3,5.074448585510254,37.8609504699707,5.408816814422607,-2.8168375492095947
16,9,1,3,3.112450361251831,38.62189865112305,1.1425590515136719,-1.2134222984313965
16,10,1,3,3.4322187900543213,37.76997375488281,1.2090399265289307,-1.5791996717453003
16,11,1,3,2.7400197982788086,37.0338249206543,0.35567110776901245,-3.4070262908935547
16,12,1,3,1.2016695737838745,38.53696823120117,0.2786180078983307,-0.7275717258453369
16,13,1,3,4.05694055557251,38.48775863647461,3.2084219455718994,-1.9563956260681152
16,14,1,3,1.9309170246124268,38.35578918457031,-1.9680674076080322,-0.5771307945251465
16,15,1,3,1.5737191438674927,38.59201431274414,0.3091946542263031,-0.9207243919372559
17,0,1,3,2.818450927734375,1.6014984846115112,0.7552117705345154,0.5316636562347412
17,1,1,3,2.553880214691162,1.955801248550415,0.2587980628013611,0.8172661066055298
17,2,1,3,4.002749919891357,1.7922098636627197,2.0606162548065186,0.5812660455703735
17,3,1,3,3.614004135131836,2.0083396434783936,1.8121776580810547,0.9259971380233765
17,4,1,3,2.0430908203125,1.4086021184921265,-0.9583315253257751,1.3712207078933716
17,5,1,3,2.4532058238983154,3.05313777923584,-0.7925165295600891,2.69201397895813
17,6,1,3,1.6765044927597046,2.762357473373413,-1.918396234512329,2.152735948562622
17,7,1,3,3.5855908393859863,1.3716211318969727,1.4812836647033691,1.2571916580200195
17,8,1,3,5.179656028747559,37.80550765991211,5.260376930236816,-2.7720718383789062
17,9,1,3,3.1356189250946045,38.59671401977539,1.1584259271621704,-1.2591701745986938
17,10,1,3,3.457063913345337,37.739013671875,1.2422603368759155,-1.5479118824005127
17,11,1,3,2.7482054233551025,36.96976852416992,0.4092845320701599,-3.2029075622558594
17,12,1,3,1.209580659866333,38.52238464355469,0.5639021396636963,-0.7059755325317383
17,13,1,3,4.118549346923828,38.44816207885742,3.0804500579833984,-1.979891061782837
17,14,1,3,1.8957040309906006,38.34425735473633,-1.7606523036956787,-0.576644778251648
17,15,1,3,1.5888996124267578,38.57474136352539,0.5906736254692078,-0.8869209289550781
18,0,1,3,2.8342039585113525,1.6126741170883179,0.7876538038253784,0.5587832927703857
18,1,1,3,2.5594987869262695,1.9731099605560303,0.2809313237667084,0.8654338121414185
18,2,1,3,4.042500972747803,1.8049688339233398,1.987546443939209,0.6379458904266357
18,3,1,3,3.6488163471221924,2.028449058532715,1.740606427192688,1.0054755210876465
18,4,1,3,2.025869131088257,1.4365274906158447,-0.8610802292823792,1.396269679069519
18,5,1,3,2.438091278076172,3.1052024364471436,-0.7557265162467957,2.603238582611084
18,6,1,3,1.6395905017852783,2.8040621280670166,-1.8456968069076538,2.0852291584014893
18,7,1,3,3.6141021251678467,1.39606773853302,1.4255645275115967,1.2223278284072876
18,8,1,3,5.282013416290283,37.75092697143555,5.117862224578857,-2.729085922241211
18,9,1,3,3.1591122150421143,38.570743560791016,1.1746692657470703,-1.298431158065796
18,10,1,3,3.482548475265503,37.708641052246094,1.2742327451705933,-1.5185823440551758
18,11,1,3,2.757420778274536,36.909629821777344,0.46076783537864685,-3.006938934326172
18,12,1,3,1.2141083478927612,38.507835388183594,0.34111717343330383,-0.7080802321434021
18,13,1,3,4.177693843841553,38.408145904541016,2.9572222232818604,-2.000868082046509
18,14,1,3,1.8870550394058228,38.31857681274414,-0.5063382387161255,-1.2201159000396729
18,15,1,3,1.5951032638549805,38.57264709472656,0.269336462020874,-0.18808314204216003
19,0,1,3,2.8505301475524902,1.6244120597839355,0.8163068294525146,0.58689945936203
19,1,1,3,2.565574884414673,1.9912759065628052,0.3037998080253601,0.9082975387573242
19,2,1,3,4.080820560455322,1.8188300132751465,1.9159871339797974,0.6930572986602783
19,3,1,3,3.6822595596313477,2.050102472305298,1.672158122062683,1.082674264907837
19,4,1,3,2.0105555057525635,1.46486234664917,-0.7656838893890381,1.4167436361312866
19,5,1,3,2.423680067062378,3.1555614471435547,-0.7205551862716675,2.5179481506347656
19,6,1,3,1.6040822267532349,2.8444721698760986,-1.7754162549972534,2.020502805709839
19,7,1,3,3.6415116786956787,1.4195135831832886,1.370476245880127,1.172294020652771
19,8,1,3,5.38163423538208,37.69717025756836,4.9810404777526855,-2.6878132820129395
19,9,1,3,3.1829378604888916,38.54410171508789,1.1912782192230225,-1.3320904970169067
19,10,1,3,3.508648157119751,37.67881774902344,1.3049845695495605,-1.4910798072814941
19,11,1,3,2.767624855041504,36.85325241088867,0.5102006793022156,-2.8187997341156006
19,12,1,3,1.2253185510635376,38.493587493896484,0.6031970381736755,-0.7037767171859741
19,13,1,3,4.234471797943115,38.36774826049805,2.838886022567749,-2.019878387451172
19,14,1,3,1.8805872201919556,38.29393768310547,-0.3448950946331024,-1.2103486061096191
19,15,1,3,1.605728030204773,38.570125579833984,0.5100523829460144,-0.1562270224094391
20,0,1,3,2.867361545562744,1.6367316246032715,0.84156733751297,0.6159789562225342
20,1,1,3,2.572120428085327,2.0102038383483887,0.3272790312767029,0.9464012384414673
20,2,1,3,4.117730617523193,1.8337563276290894,1.8455106019973755,0.746317446231842
20,3,1,3,3.714393138885498,2.073244571685791,1.6066762208938599,1.1571013927459717
20,4,1,3,1.997100830078125,1.4935381412506104,-0.6727341413497925,1.4337899684906006
20,5,1,3,2.4099416732788086,3.20428204536438,-0.6869163513183594,2.436028480529785
20,6,1,3,1.5699354410171509,2.883641242980957,-1.7073400020599365,1.9584481716156006
20,7,1,3,3.667837381362915,1.4417762756347656,1.3162846565246582,1.1131370067596436
20,8,1,3,5.478628158569336,37.64420700073242,4.849687576293945,-2.6481869220733643
20,9,1,3,3.2071011066436768,38.516883850097656,1.2081577777862549,-1.360948920249939
20,10,1,3,3.535339117050171,37.649513244628906,1.3345462083816528,-1.4652825593948364
20,11,1,3,2.778778076171875,36.80048751831055,0.5576618313789368,-2.6381800174713135
20,12,1,3,1.2413921356201172,38.47926330566406,0.8371034264564514,-0.7083353996276855
20,13,1,3,4.2889790534973145,38.327003479003906,2.725356101989746,-2.0372536182403564
20,14,1,3,1.8768390417099,38.26974105834961,-0.19342613220214844,-1.2028063535690308
20,15,1,3,1.6206480264663696,38.56803512573242,0.7185942530632019,-0.11932117491960526
21,0,1,3,2.8846373558044434,1.649649977684021,0.8637959361076355,0.6459180116653442
21,1,1,3,2.5791449546813965,2.0298094749450684,0.35122573375701904,0.9802872538566589
